20:50:49
X(G),Y(G),Z(G),X(A),Y(A),Z(A),T(ms)
-0.76,0.64,0.06,-3.88,-2.86,2.71,23881
-0.75,0.62,0.10,-4.63,-3.50,2.76,23882
-0.74,0.61,0.16,-3.73,-3.28,2.50,23883
-0.75,0.60,0.16,-2.95,-2.59,2.49,23884
-0.74,0.60,0.12,-2.51,-2.52,2.43,23885
-0.76,0.62,0.08,-3.27,-2.98,2.42,23886
-0.76,0.63,0.09,-4.49,-3.40,2.76,23887
-0.74,0.61,0.15,-4.54,-2.95,2.83,23888
-0.73,0.59,0.18,-3.00,-2.31,2.60,23889
-0.74,0.60,0.15,-1.83,-1.92,2.69,23890
-0.76,0.63,0.09,-2.33,-2.28,2.62,23891
-0.76,0.63,0.08,-3.92,-2.98,2.56,23892
-0.74,0.61,0.12,-4.79,-2.89,2.69,23893
-0.74,0.59,0.18,-3.15,-2.50,2.66,23894
-0.74,0.60,0.15,-2.05,-1.96,2.55,23895
-0.75,0.62,0.12,-2.64,-1.53,2.72,23896
-0.76,0.62,0.11,-3.02,-2.36,2.62,23897
-0.75,0.62,0.10,-3.68,-2.59,2.64,23898
-0.74,0.61,0.16,-3.82,-2.30,2.69,23899
-0.73,0.60,0.18,-2.54,-1.65,2.56,23900
-0.75,0.60,0.16,-1.53,-0.98,2.50,23901
-0.75,0.61,0.13,-1.55,-0.98,2.55,23902
-0.77,0.63,0.09,-2.31,-1.92,2.37,23903
-0.75,0.63,0.09,-3.72,-2.32,2.78,23904
-0.74,0.60,0.16,-3.66,-2.10,2.71,23905
-0.73,0.59,0.17,-1.85,-1.81,2.53,23906
-0.75,0.62,0.11,-1.78,-1.70,2.42,23907
-0.76,0.62,0.10,-2.82,-2.36,2.63,23908
-0.76,0.63,0.10,-3.77,-3.05,2.69,23909
-0.73,0.61,0.12,-4.26,-3.14,2.71,23910
-0.74,0.58,0.18,-3.04,-2.22,2.83,23911
-0.74,0.60,0.15,-2.05,-1.84,2.67,23912
-0.75,0.62,0.12,-2.31,-1.50,2.66,23913
-0.74,0.62,0.14,-2.66,-1.21,2.78,23914
-0.74,0.59,0.18,-1.63,-0.57,2.64,23915
-0.75,0.60,0.14,-0.73,-0.69,2.25,23916
-0.77,0.63,0.08,-2.06,-1.23,2.61,23917
-0.76,0.63,0.10,-3.26,-2.08,2.66,23918
-0.76,0.60,0.15,-3.18,-2.31,2.73,23919
-0.73,0.59,0.18,-2.40,-1.32,2.56,23920
-0.74,0.60,0.18,-0.97,-0.38,2.63,23921
-0.76,0.62,0.09,-1.40,-1.09,2.40,23922
-0.76,0.63,0.07,-3.38,-2.03,2.61,23923
-0.75,0.61,0.13,-3.98,-2.69,2.67,23924
-0.75,0.59,0.16,-2.98,-2.86,2.43,23925
-0.74,0.61,0.13,-2.86,-2.53,2.42,23926
-0.74,0.62,0.14,-3.19,-2.17,2.52,23927
-0.74,0.60,0.17,-2.72,-2.11,2.63,23928
-0.75,0.61,0.13,-2.37,-1.75,2.58,23929
-0.76,0.62,0.11,-3.28,-2.21,2.70,23930
-0.75,0.61,0.13,-3.73,-2.63,2.72,23931
-0.75,0.60,0.16,-3.27,-2.24,2.68,23932
-0.74,0.60,0.15,-2.09,-2.38,2.44,23933
-0.76,0.64,0.10,-3.01,-2.51,2.47,23934
-0.75,0.63,0.10,-4.62,-3.18,2.77,23935
-0.74,0.60,0.18,-4.24,-3.01,2.58,23936
-0.73,0.59,0.20,-2.50,-2.05,2.44,23937
-0.74,0.61,0.14,-1.81,-1.69,2.51,23938
-0.75,0.63,0.11,-2.37,-2.16,2.55,23939
-0.77,0.63,0.09,-3.95,-2.75,2.60,23940
-0.74,0.61,0.15,-4.43,-2.76,2.73,23941
-0.74,0.59,0.18,-3.05,-2.48,2.47,23942
-0.74,0.60,0.15,-2.14,-1.91,2.66,23943
-0.76,0.61,0.12,-2.18,-1.98,2.67,23944
-0.76,0.63,0.10,-3.17,-2.99,2.62,23945
-0.75,0.62,0.10,-4.76,-3.40,2.73,23946
-0.74,0.60,0.18,-4.69,-3.55,2.82,23947
-0.73,0.58,0.20,-2.67,-2.27,2.53,23948
-0.73,0.60,0.16,-1.95,-1.37,2.51,23949
-0.76,0.62,0.11,-1.93,-1.98,2.61,23950
-0.76,0.64,0.09,-3.94,-2.55,2.58,23951
-0.75,0.60,0.15,-4.54,-2.78,2.76,23952
-0.74,0.59,0.21,-2.95,-2.60,2.44,23953
-0.74,0.60,0.16,-2.28,-1.91,2.61,23954
-0.74,0.62,0.12,-2.63,-1.32,2.68,23955
-0.75,0.63,0.13,-3.18,-1.96,2.72,23956
-0.75,0.61,0.14,-3.67,-2.04,2.83,23957
-0.74,0.59,0.18,-2.82,-2.02,2.63,23958
-0.74,0.60,0.15,-1.95,-1.88,2.39,23959
-0.75,0.62,0.13,-2.58,-1.58,2.50,23960
-0.74,0.61,0.14,-2.63,-1.56,2.66,23961
-0.75,0.62,0.14,-2.79,-2.12,2.63,23962
-0.77,0.62,0.11,-3.56,-2.95,2.60,23963
-0.75,0.62,0.13,-4.37,-3.38,2.69,23964
-0.74,0.60,0.18,-4.00,-2.93,2.77,23965
-0.73,0.58,0.18,-2.74,-1.82,2.53,23966
-0.75,0.60,0.15,-1.60,-1.90,2.40,23967
-0.76,0.64,0.09,-3.11,-2.40,2.66,23968
-0.75,0.62,0.12,-4.60,-2.47,2.91,23969
-0.73,0.59,0.22,-3.41,-2.12,2.68,23970
-0.74,0.59,0.19,-1.39,-1.69,2.50,23971
-0.75,0.61,0.11,-1.91,-1.40,2.57,23972
-0.76,0.63,0.09,-3.14,-2.50,2.73,23973
-0.75,0.63,0.10,-4.65,-3.20,2.66,23974
-0.74,0.60,0.18,-4.47,-3.18,2.69,23975
-0.72,0.58,0.21,-2.71,-2.00,2.47,23976
-0.74,0.59,0.18,-1.36,-1.26,2.52,23977
-0.75,0.62,0.11,-2.39,-1.18,2.63,23978
-0.74,0.61,0.15,-3.23,-1.60,2.67,23979
-0.73,0.61,0.17,-2.72,-1.60,2.64,23980
-0.73,0.60,0.16,-2.06,-1.34,2.49,23981
-0.74,0.60,0.16,-2.01,-1.37,2.54,23982
-0.74,0.61,0.14,-2.30,-1.22,2.64,23983
-0.74,0.60,0.16,-2.26,-0.98,2.91,23984
-0.74,0.59,0.15,-1.30,-0.75,2.70,23985
-0.75,0.62,0.12,-1.90,-1.21,2.51,23986
-0.75,0.63,0.11,-3.05,-1.78,2.47,23987
-0.75,0.60,0.16,-2.93,-1.97,2.56,23988
-0.74,0.60,0.18,-2.02,-1.51,2.43,23989
-0.75,0.61,0.16,-1.73,-1.50,2.44,23990
-0.75,0.62,0.11,-2.76,-1.76,2.58,23991
-0.75,0.62,0.14,-3.56,-2.44,2.60,23992
-0.75,0.61,0.14,-3.50,-3.02,2.63,23993
-0.74,0.60,0.17,-3.76,-2.80,2.58,23994
-0.74,0.59,0.19,-2.85,-2.29,2.55,23995
-0.74,0.61,0.16,-2.35,-1.44,2.61,23996
-0.75,0.61,0.15,-2.50,-1.18,2.67,23997
-0.76,0.61,0.14,-2.56,-2.39,2.50,23998
-0.76,0.62,0.12,-3.52,-2.94,2.60,23999
-0.74,0.61,0.15,-4.03,-2.85,2.66,24000
-0.73,0.60,0.18,-3.78,-2.20,2.66,24001
-0.74,0.60,0.20,-2.47,-1.79,2.69,24002
-0.75,0.60,0.15,-1.58,-1.92,2.37,24003
-0.77,0.64,0.08,-3.22,-2.82,2.54,24004
-0.75,0.62,0.12,-4.91,-3.24,2.85,24005
-0.74,0.60,0.19,-4.36,-3.23,2.69,24006
-0.74,0.58,0.20,-2.82,-2.69,2.34,24007
-0.74,0.60,0.17,-1.76,-1.96,2.51,24008
-0.74,0.61,0.14,-2.35,-1.73,2.66,24009
-0.75,0.62,0.14,-3.03,-1.98,2.50,24010
-0.75,0.61,0.15,-3.21,-2.44,2.43,24011
-0.75,0.61,0.17,-3.30,-3.11,2.63,24012
-0.74,0.60,0.17,-3.28,-2.19,2.46,24013
-0.74,0.59,0.20,-2.42,-1.35,2.59,24014
-0.75,0.60,0.14,-1.79,-1.92,2.60,24015
-0.76,0.63,0.10,-3.43,-2.70,2.66,24016
-0.75,0.61,0.17,-4.04,-2.50,2.79,24017
-0.73,0.57,0.23,-2.24,-1.42,2.78,24018
-0.74,0.60,0.17,-1.03,-0.79,2.34,24019
-0.76,0.62,0.12,-1.92,-1.48,2.50,24020
-0.77,0.62,0.11,-3.21,-2.37,2.73,24021
-0.75,0.61,0.14,-4.12,-2.95,2.72,24022
-0.73,0.59,0.21,-3.45,-2.13,2.90,24023
-0.72,0.58,0.22,-1.84,-0.83,2.65,24024
-0.74,0.61,0.16,-1.09,-0.73,2.54,24025
-0.76,0.62,0.13,-1.69,-1.26,2.53,24026
-0.75,0.63,0.11,-2.90,-2.47,2.57,24027
-0.75,0.62,0.13,-3.81,-2.97,2.65,24028
-0.74,0.61,0.18,-3.98,-2.83,2.60,24029
-0.74,0.61,0.19,-3.34,-2.65,2.65,24030
-0.73,0.60,0.17,-3.19,-1.95,2.72,24031
-0.74,0.62,0.16,-3.04,-2.49,2.75,24032
-0.75,0.62,0.14,-3.62,-2.98,2.76,24033
-0.74,0.61,0.17,-3.81,-2.85,2.63,24034
-0.73,0.60,0.20,-2.91,-2.16,2.74,24035
-0.73,0.59,0.20,-1.91,-1.07,2.61,24036
-0.74,0.59,0.18,-0.97,-0.56,2.53,24037
-0.76,0.62,0.10,-1.80,-1.66,2.61,24038
-0.76,0.63,0.10,-3.94,-2.57,2.66,24039
-0.73,0.61,0.18,-4.32,-2.59,2.79,24040
-0.73,0.58,0.22,-2.63,-2.07,2.61,24041
-0.74,0.60,0.18,-1.92,-1.44,2.45,24042
-0.76,0.61,0.15,-1.99,-1.87,2.64,24043
-0.76,0.63,0.13,-3.09,-2.45,2.60,24044
-0.75,0.60,0.14,-3.92,-3.05,2.50,24045
-0.74,0.60,0.20,-3.55,-2.76,2.58,24046
-0.73,0.60,0.21,-2.69,-1.90,2.62,24047
-0.73,0.60,0.19,-2.27,-1.50,2.53,24048
-0.76,0.61,0.14,-2.10,-2.61,2.47,24049
-0.75,0.62,0.13,-3.72,-2.61,2.77,24050
-0.75,0.61,0.17,-3.86,-2.56,2.76,24051
-0.74,0.59,0.19,-2.71,-2.50,2.46,24052
-0.75,0.61,0.17,-2.91,-2.33,2.39,24053
-0.74,0.61,0.18,-3.13,-1.82,2.95,24054
-0.74,0.61,0.17,-2.56,-2.00,2.59,24055
-0.74,0.61,0.15,-3.15,-1.76,2.63,24056
-0.74,0.60,0.19,-2.44,-1.95,2.54,24057
-0.75,0.61,0.16,-2.60,-1.66,2.67,24058
-0.74,0.61,0.19,-3.12,-1.22,2.69,24059
-0.73,0.59,0.22,-1.60,-0.95,2.57,24060
-0.74,0.61,0.15,-1.55,-1.14,2.54,24061
-0.75,0.62,0.13,-2.76,-1.76,2.59,24062
-0.74,0.61,0.16,-3.22,-2.49,2.47,24063
-0.75,0.60,0.15,-3.40,-2.79,2.37,24064
-0.74,0.61,0.15,-3.83,-2.71,2.61,24065
-0.75,0.60,0.18,-3.62,-3.16,2.52,24066
-0.75,0.61,0.16,-3.24,-3.55,2.39,24067
-0.75,0.61,0.15,-3.96,-3.42,2.54,24068
-0.74,0.60,0.18,-4.05,-3.11,2.83,24069
-0.73,0.59,0.20,-3.22,-2.53,2.52,24070
-0.73,0.59,0.20,-2.60,-1.73,2.63,24071
-0.74,0.61,0.15,-1.85,-2.33,2.37,24072
-0.77,0.64,0.10,-3.77,-3.24,2.55,24073
-0.76,0.61,0.15,-4.92,-3.80,2.59,24074
-0.72,0.59,0.21,-4.17,-3.11,2.72,24075
-0.72,0.59,0.22,-2.79,-2.17,2.62,24076
-0.73,0.60,0.18,-1.95,-2.37,2.39,24077
-0.75,0.63,0.13,-3.09,-2.95,2.58,24078
-0.74,0.62,0.16,-4.76,-2.60,2.81,24079
-0.73,0.58,0.23,-3.80,-2.25,2.83,24080
-0.72,0.58,0.23,-1.77,-1.52,2.47,24081
-0.74,0.61,0.15,-1.94,-1.04,2.43,24082
-0.74,0.61,0.17,-2.23,-1.04,2.66,24083
-0.74,0.60,0.19,-1.95,-1.14,2.81,24084
-0.75,0.62,0.16,-1.98,-1.89,2.57,24085
-0.76,0.63,0.12,-3.49,-2.79,2.65,24086
-0.75,0.61,0.15,-4.85,-3.43,2.54,24087
-0.73,0.58,0.25,-3.76,-2.62,2.65,24088
-0.72,0.56,0.25,-1.51,-1.37,2.48,24089
-0.74,0.60,0.16,-1.16,-0.94,2.66,24090
-0.76,0.63,0.13,-2.69,-1.74,2.52,24091
-0.74,0.62,0.14,-3.90,-2.51,2.67,24092
-0.73,0.58,0.22,-3.36,-2.41,2.53,24093
-0.72,0.59,0.22,-1.68,-1.88,2.48,24094
-0.74,0.60,0.17,-2.07,-1.50,2.56,24095
-0.75,0.61,0.15,-2.53,-2.07,2.73,24096
-0.76,0.62,0.14,-3.19,-2.98,2.56,24097
-0.75,0.62,0.15,-4.30,-3.24,2.78,24098
-0.73,0.60,0.20,-4.28,-2.90,2.89,24099
-0.72,0.58,0.24,-2.40,-2.08,2.34,24100
-0.74,0.61,0.18,-1.68,-1.37,2.42,24101
-0.74,0.61,0.16,-2.42,-1.17,2.53,24102
-0.74,0.60,0.19,-2.24,-1.45,2.56,24103
-0.74,0.60,0.19,-2.27,-1.11,2.60,24104
-0.74,0.60,0.22,-1.60,-1.15,2.52,24105
-0.73,0.61,0.17,-1.75,-0.92,2.52,24106
-0.74,0.61,0.17,-2.05,-0.78,2.81,24107
-0.74,0.61,0.18,-2.03,-1.56,2.53,24108
-0.75,0.62,0.16,-2.69,-1.80,2.63,24109
-0.75,0.61,0.17,-3.18,-2.45,2.67,24110
-0.74,0.61,0.18,-3.27,-2.57,2.76,24111
-0.74,0.60,0.18,-3.16,-2.37,2.81,24112
-0.73,0.59,0.21,-2.50,-2.24,2.50,24113
-0.76,0.62,0.16,-2.52,-2.96,2.39,24114
-0.75,0.62,0.14,-4.15,-3.18,2.66,24115
-0.74,0.60,0.19,-4.20,-2.92,2.84,24116
-0.73,0.59,0.22,-3.05,-2.62,2.63,24117
-0.73,0.60,0.21,-2.68,-1.54,2.52,24118
-0.74,0.59,0.19,-1.51,-1.92,2.44,24119
-0.75,0.62,0.13,-2.33,-2.09,2.41,24120
-0.75,0.62,0.14,-3.84,-2.44,2.72,24121
-0.72,0.60,0.21,-3.84,-2.58,2.66,24122
-0.73,0.58,0.22,-2.79,-1.92,2.63,24123
-0.74,0.59,0.22,-1.70,-1.60,2.41,24124
-0.75,0.62,0.15,-2.04,-2.14,2.50,24125
-0.76,0.62,0.13,-3.85,-3.08,2.70,24126
-0.75,0.61,0.18,-4.85,-3.51,2.65,24127
-0.74,0.59,0.22,-4.02,-3.65,2.47,24128
-0.73,0.60,0.20,-3.50,-2.82,2.51,24129
-0.73,0.59,0.21,-2.91,-1.93,2.70,24130
-0.75,0.60,0.20,-2.30,-2.28,2.38,24131
-0.76,0.62,0.16,-3.19,-2.49,2.78,24132
-0.73,0.61,0.18,-4.03,-2.65,2.84,24133
-0.73,0.59,0.24,-3.10,-2.17,2.50,24134
-0.73,0.58,0.23,-1.68,-1.45,2.37,24135
-0.75,0.61,0.16,-1.41,-1.86,2.37,24136
-0.75,0.63,0.12,-3.53,-2.69,2.67,24137
-0.75,0.61,0.17,-4.57,-2.86,2.76,24138
-0.73,0.59,0.23,-3.64,-2.89,2.65,24139
-0.73,0.59,0.22,-2.35,-2.50,2.37,24140
-0.74,0.61,0.18,-2.43,-1.79,2.50,24141
-0.74,0.61,0.19,-2.76,-2.01,2.50,24142
-0.73,0.60,0.20,-2.66,-1.75,2.41,24143
-0.74,0.59,0.19,-2.26,-1.97,2.52,24144
-0.75,0.60,0.16,-2.82,-2.29,2.54,24145
-0.73,0.60,0.20,-3.37,-1.91,2.76,24146
-0.73,0.58,0.24,-2.08,-1.12,2.63,24147
-0.74,0.61,0.18,-1.56,-1.78,2.45,24148
-0.75,0.63,0.12,-3.47,-2.45,2.63,24149
-0.73,0.60,0.21,-4.43,-2.57,2.78,24150
-0.74,0.57,0.25,-2.50,-2.36,2.51,24151
-0.72,0.59,0.21,-1.40,-1.32,2.58,24152
-0.74,0.60,0.17,-1.45,-1.33,2.77,24153
-0.75,0.62,0.16,-2.60,-1.85,2.62,24154
-0.74,0.61,0.17,-3.70,-2.20,2.77,24155
-0.73,0.59,0.22,-3.02,-2.04,2.51,24156
-0.72,0.59,0.23,-2.18,-1.30,2.81,24157
-0.72,0.59,0.23,-1.47,-0.07,2.68,24158
-0.74,0.60,0.19,-0.71,-0.69,2.44,24159
-0.76,0.62,0.15,-1.65,-1.41,2.47,24160
-0.76,0.63,0.14,-3.65,-2.27,2.59,24161
-0.73,0.60,0.21,-4.18,-1.98,2.66,24162
-0.73,0.58,0.25,-2.31,-1.72,2.58,24163
-0.74,0.60,0.19,-1.72,-1.62,2.71,24164
-0.77,0.62,0.13,-3.34,-2.71,2.66,24165
-0.74,0.61,0.17,-4.81,-3.24,2.76,24166
-0.73,0.58,0.23,-3.80,-3.18,2.46,24167
-0.72,0.58,0.25,-2.56,-2.20,2.51,24168
-0.74,0.60,0.19,-2.14,-1.89,2.65,24169
-0.75,0.62,0.15,-3.50,-2.23,2.69,24170
-0.74,0.60,0.21,-3.79,-2.23,2.85,24171
-0.73,0.58,0.24,-2.27,-2.07,2.45,24172
-0.74,0.61,0.17,-2.24,-2.75,2.34,24173
-0.76,0.61,0.15,-4.05,-3.26,2.58,24174
-0.73,0.59,0.24,-4.08,-2.82,2.76,24175
-0.73,0.58,0.25,-2.88,-1.89,2.63,24176
-0.73,0.60,0.21,-1.84,-1.53,2.64,24177
-0.76,0.62,0.16,-2.60,-2.80,2.55,24178
-0.75,0.62,0.16,-4.39,-2.85,2.64,24179
-0.72,0.58,0.25,-3.65,-2.51,2.67,24180
-0.73,0.59,0.24,-1.93,-2.27,2.29,24181
-0.75,0.62,0.15,-2.80,-2.26,2.53,24182
-0.73,0.60,0.21,-4.08,-1.47,2.79,24183
-0.72,0.57,0.28,-1.97,-1.28,2.47,24184
-0.75,0.61,0.16,-1.21,-1.85,2.50,24185
-0.75,0.63,0.14,-3.60,-2.26,2.71,24186
-0.74,0.61,0.20,-4.34,-2.61,2.65,24187
-0.73,0.57,0.26,-3.00,-1.82,2.56,24188
-0.72,0.58,0.26,-1.24,-0.97,2.72,24189
-0.74,0.61,0.16,-1.03,-1.27,2.38,24190
-0.75,0.63,0.14,-3.43,-1.64,2.60,24191
-0.73,0.59,0.22,-3.33,-1.85,2.65,24192
-0.73,0.58,0.24,-1.37,-1.94,2.22,24193
-0.75,0.61,0.16,-2.29,-2.18,2.41,24194
-0.76,0.62,0.14,-4.27,-3.06,2.82,24195
-0.73,0.60,0.20,-4.84,-3.45,2.76,24196
-0.73,0.59,0.23,-4.09,-3.43,2.69,24197
-0.73,0.59,0.21,-3.76,-3.24,2.64,24198
-0.73,0.60,0.22,-3.46,-2.60,2.75,24199
-0.72,0.59,0.23,-2.54,-1.82,2.56,24200
-0.75,0.61,0.19,-2.24,-2.61,2.56,24201
-0.75,0.63,0.14,-4.05,-2.85,2.60,24202
-0.73,0.60,0.23,-4.31,-3.11,2.56,24203
-0.72,0.58,0.25,-3.03,-2.65,2.48,24204
-0.73,0.59,0.23,-2.34,-1.83,2.83,24205
-0.73,0.60,0.22,-2.01,-1.35,2.72,24206
-0.76,0.62,0.17,-2.43,-2.45,2.44,24207
-0.74,0.62,0.17,-4.53,-2.75,2.70,24208
-0.71,0.57,0.29,-3.53,-1.39,2.76,24209
-0.71,0.56,0.29,-0.53,-0.08,2.50,24210
-0.75,0.61,0.18,-0.85,0.22,2.70,24211
-0.74,0.61,0.20,-1.49,-0.15,2.76,24212
-0.73,0.59,0.25,-0.95,-0.05,2.36,24213
-0.74,0.61,0.20,-0.69,0.08,2.56,24214
-0.74,0.61,0.20,-1.27,0.24,2.74,24215
-0.73,0.59,0.22,-1.21,0.18,2.56,24216
-0.74,0.60,0.19,-1.22,0.22,2.60,24217
-0.73,0.59,0.22,-1.47,-0.01,2.75,24218
-0.73,0.60,0.24,-0.56,0.02,2.57,24219
-0.74,0.61,0.18,-1.13,-0.07,2.78,24220
-0.73,0.60,0.20,-1.53,0.01,2.72,24221
-0.72,0.59,0.24,-0.60,0.29,2.53,24222
-0.74,0.60,0.19,-0.71,0.00,2.50,24223
-0.75,0.59,0.19,-1.36,0.08,2.71,24224
-0.73,0.59,0.23,-1.33,0.22,2.85,24225
-0.75,0.59,0.22,-0.30,-0.27,2.59,24226
-0.80,0.59,0.17,-0.77,-0.31,2.62,24227
-0.74,0.59,0.19,-1.40,0.40,2.62,24228
-0.74,0.57,0.25,-0.92,-0.90,1.98,24229
-0.75,0.57,0.27,0.55,-1.63,1.75,24230
-0.73,0.60,0.21,0.12,-0.79,2.05,24231
-0.69,0.52,0.38,0.23,6.62,3.53,24232
-0.70,0.54,0.40,8.14,7.61,2.54,24233
-0.75,0.74,-0.07,2.60,9.94,4.08,24234
-0.78,0.69,0.07,-0.98,3.14,2.95,24235
-0.69,0.56,0.31,-0.28,5.05,2.75,24236
-0.73,0.50,0.37,6.53,3.66,1.44,24237
-0.75,0.59,0.17,5.37,4.68,2.36,24238
-0.77,0.62,0.14,2.02,4.05,2.68,24239
-0.74,0.60,0.22,1.70,4.12,3.07,24240
-0.74,0.59,0.23,2.46,4.09,2.96,24241
-0.72,0.61,0.21,3.08,5.16,2.79,24242
-0.75,0.63,0.14,2.21,4.18,2.43,24243
-0.74,0.61,0.18,-0.28,4.90,3.13,24244
-0.73,0.54,0.31,2.95,4.48,2.53,24245
-0.74,0.59,0.22,5.20,3.85,2.38,24246
-0.77,0.66,0.06,0.78,3.52,3.05,24247
-0.72,0.58,0.27,-0.36,4.24,3.34,24248
-0.70,0.54,0.36,4.98,5.27,2.40,24249
-0.74,0.63,0.13,4.80,4.82,2.26,24250
-0.76,0.66,0.10,0.21,4.67,2.88,24251
-0.73,0.56,0.27,1.41,3.92,2.53,24252
-0.73,0.57,0.24,3.53,4.37,2.51,24253
-0.73,0.60,0.19,2.85,5.56,3.05,24254
-0.72,0.60,0.23,3.24,5.80,3.05,24255
-0.74,0.60,0.22,4.09,5.54,2.67,24256
-0.73,0.61,0.19,3.99,6.22,2.68,24257
-0.74,0.61,0.19,4.16,5.74,2.35,24258
-0.74,0.62,0.16,2.78,6.08,2.98,24259
-0.75,0.59,0.21,3.09,5.97,2.92,24260
-0.73,0.58,0.23,4.03,5.84,2.98,24261
-0.74,0.60,0.18,4.71,5.82,2.85,24262
-0.76,0.63,0.13,3.11,5.13,2.87,24263
-0.75,0.62,0.16,1.31,5.09,2.89,24264
-0.73,0.58,0.25,2.68,4.85,2.48,24265
-0.74,0.61,0.18,3.56,4.89,2.33,24266
-0.75,0.61,0.16,2.28,4.96,2.83,24267
-0.73,0.59,0.22,2.68,4.91,3.17,24268
-0.74,0.60,0.20,3.47,4.70,2.93,24269
-0.75,0.63,0.13,2.20,4.11,2.94,24270
-0.74,0.62,0.16,1.05,3.69,2.93,24271
-0.73,0.59,0.23,1.84,3.98,2.60,24272
-0.74,0.60,0.20,2.69,4.03,2.45,24273
-0.75,0.61,0.14,1.74,3.70,2.69,24274
-0.75,0.60,0.17,1.11,3.37,2.98,24275
-0.74,0.60,0.20,1.34,2.93,2.89,24276
-0.73,0.60,0.21,1.63,3.96,2.94,24277
-0.72,0.59,0.22,2.92,4.17,2.62,24278
-0.74,0.62,0.16,2.57,4.21,2.69,24279
-0.75,0.62,0.14,1.28,4.29,2.88,24280
-0.73,0.57,0.25,2.42,4.59,2.62,24281
-0.74,0.58,0.23,4.32,5.24,2.50,24282
-0.75,0.62,0.13,3.24,5.62,2.99,24283
-0.75,0.60,0.18,2.56,4.89,3.00,24284
-0.73,0.59,0.21,3.53,5.23,2.74,24285
-0.76,0.62,0.16,3.15,4.53,2.55,24286
-0.76,0.63,0.13,1.28,4.31,2.94,24287
-0.73,0.60,0.20,0.94,4.38,2.66,24288
-0.72,0.57,0.26,3.22,4.89,2.63,24289
-0.74,0.59,0.19,4.64,4.59,2.51,24290
-0.76,0.63,0.11,2.36,4.65,2.72,24291
-0.75,0.61,0.16,1.16,3.96,2.92,24292
-0.74,0.59,0.21,1.81,4.01,2.71,24293
-0.72,0.60,0.19,2.49,4.23,2.92,24294
-0.73,0.60,0.20,2.72,4.96,2.85,24295
-0.74,0.60,0.19,3.48,5.11,2.66,24296
-0.76,0.62,0.13,2.98,4.15,2.74,24297
-0.74,0.63,0.13,1.21,4.30,3.28,24298
-0.72,0.59,0.21,1.63,4.21,2.95,24299
-0.74,0.60,0.20,2.66,4.20,2.68,24300
-0.74,0.60,0.18,2.27,4.75,2.79,24301
-0.73,0.61,0.19,2.96,4.68,2.48,24302
-0.75,0.62,0.13,2.39,4.01,2.68,24303
-0.74,0.62,0.14,0.50,4.18,2.98,24304
-0.72,0.56,0.27,2.65,4.51,2.63,24305
-0.73,0.60,0.18,4.73,4.94,2.45,24306
-0.75,0.64,0.11,2.56,5.48,3.03,24307
-0.74,0.61,0.18,2.47,4.85,2.83,24308
-0.73,0.60,0.18,3.26,4.66,2.56,24309
-0.74,0.61,0.14,2.11,4.70,2.89,24310
-0.75,0.59,0.19,2.21,4.15,2.54,24311
-0.75,0.61,0.17,2.90,3.89,2.69,24312
-0.75,0.62,0.12,1.55,4.01,3.01,24313
-0.73,0.59,0.23,2.20,4.30,2.81,24314
-0.73,0.59,0.21,4.21,4.98,2.45,24315
-0.74,0.62,0.12,3.12,5.85,2.78,24316
-0.74,0.60,0.17,2.42,6.22,3.03,24317
-0.72,0.59,0.22,4.34,6.37,2.71,24318
-0.75,0.60,0.15,4.94,6.39,2.80,24319
-0.76,0.63,0.12,3.76,5.79,2.79,24320
-0.76,0.63,0.12,2.69,4.58,2.84,24321
-0.74,0.61,0.16,2.14,4.49,2.81,24322
-0.74,0.59,0.19,3.09,4.90,2.87,24323
-0.75,0.61,0.15,3.20,4.27,2.56,24324
-0.76,0.63,0.09,1.56,3.72,2.73,24325
-0.74,0.60,0.15,0.65,4.06,3.04,24326
-0.72,0.57,0.24,2.75,4.15,2.79,24327
-0.74,0.59,0.19,4.33,5.24,2.60,24328
-0.76,0.63,0.10,3.24,4.71,2.72,24329
-0.76,0.62,0.11,1.66,4.51,2.79,24330
-0.76,0.60,0.16,1.82,3.60,2.56,24331
-0.74,0.61,0.16,2.06,4.09,2.76,24332
-0.74,0.60,0.18,2.24,4.51,2.99,24333
-0.74,0.60,0.18,3.14,4.63,2.76,24334
-0.75,0.61,0.14,2.74,4.66,2.65,24335
-0.75,0.61,0.15,2.46,4.16,2.69,24336
-0.74,0.62,0.14,2.38,3.60,2.60,24337
-0.75,0.61,0.14,1.79,4.10,2.89,24338
-0.73,0.60,0.17,2.18,4.62,2.84,24339
-0.74,0.59,0.19,3.25,5.11,2.76,24340
-0.74,0.60,0.17,3.84,5.68,2.76,24341
-0.76,0.62,0.11,3.27,5.13,2.85,24342
-0.74,0.62,0.16,2.11,5.42,2.99,24343
-0.74,0.61,0.18,3.43,4.85,2.55,24344
-0.74,0.62,0.15,3.12,5.34,2.83,24345
-0.74,0.60,0.17,3.09,5.30,2.71,24346
-0.75,0.62,0.13,3.20,4.54,2.84,24347
-0.76,0.62,0.10,1.86,3.81,2.83,24348
-0.74,0.61,0.15,1.17,3.95,2.91,24349
-0.73,0.59,0.20,2.63,4.04,2.63,24350
-0.74,0.61,0.16,2.98,4.84,2.80,24351
-0.74,0.62,0.14,2.66,5.31,2.71,24352
-0.75,0.61,0.15,3.00,4.60,2.57,24353
