sim_time, one_dynamixel_simulation/joint1?0/velocity
7.555, -7.81597e-14
7.556, -8.52651e-14
7.557, -7.81597e-14
7.558, -8.52651e-14
7.559, -7.81597e-14
7.56, -8.52651e-14
7.561, -7.81597e-14
7.562, -8.52651e-14
7.563, -7.81597e-14
7.564, -8.52651e-14
7.565, -7.81597e-14
7.566, -8.52651e-14
7.567, -7.81597e-14
7.568, 3.23297e-13
7.569, 1.24345e-13
7.57, 1.1724e-13
7.571, 1.24345e-13
7.572, 1.1724e-13
7.573, 1.24345e-13
7.574, 1.1724e-13
7.575, -8.17124e-14
7.576, -8.52651e-14
7.577, -7.81597e-14
7.578, -8.52651e-14
7.579, -7.81597e-14
7.58, -8.52651e-14
7.581, -7.81597e-14
7.582, -8.52651e-14
7.583, -7.81597e-14
7.584, -8.52651e-14
7.585, -7.81597e-14
7.586, -8.52651e-14
7.587, 3.2685e-13
7.588, 1.1724e-13
7.589, 1.24345e-13
7.59, 1.1724e-13
7.591, 1.24345e-13
7.592, 1.1724e-13
7.593, -8.17124e-14
7.594, -8.52651e-14
7.595, -7.81597e-14
7.596, -8.52651e-14
7.597, -7.81597e-14
7.598, -8.52651e-14
7.599, -7.81597e-14
7.6, -8.52651e-14
7.601, -7.81597e-14
7.602, -8.52651e-14
7.603, -7.81597e-14
7.604, -8.52651e-14
7.605, 3.2685e-13
7.606, 1.1724e-13
7.607, 1.24345e-13
7.608, 1.1724e-13
7.609, 1.24345e-13
7.61, 1.1724e-13
7.611, 1.24345e-13
7.612, -7.81597e-14
7.613, -8.52651e-14
7.614, -7.81597e-14
7.615, -8.52651e-14
7.616, -7.81597e-14
7.617, -8.52651e-14
7.618, -7.81597e-14
7.619, -8.52651e-14
7.62, -7.81597e-14
7.621, -8.52651e-14
7.622, -7.81597e-14
7.623, -8.52651e-14
7.624, -7.81597e-14
7.625, 3.23297e-13
7.626, 1.24345e-13
7.627, 1.1724e-13
7.628, 1.24345e-13
7.629, 1.1724e-13
7.63, 1.24345e-13
7.631, 1.1724e-13
7.632, -8.17124e-14
7.633, -8.52651e-14
7.634, -7.81597e-14
7.635, -8.52651e-14
7.636, -7.81597e-14
7.637, -8.52651e-14
7.638, -7.81597e-14
7.639, -8.52651e-14
7.64, -7.81597e-14
