sim_time, one_dynamixel_simulation/joint1?0/velocity
3.788, -2.4869e-14
3.789, -2.4869e-14
3.79, -2.4869e-14
3.791, -2.4869e-14
3.792, -2.4869e-14
3.793, -2.4869e-14
3.794, -2.4869e-14
3.795, -2.4869e-14
3.796, -2.4869e-14
3.797, -2.4869e-14
3.798, -2.4869e-14
3.799, -2.4869e-14
3.8, -2.4869e-14
3.801, -2.4869e-14
3.802, -2.4869e-14
3.803, -2.4869e-14
3.804, -2.4869e-14
3.805, -2.4869e-14
3.806, -2.4869e-14
3.807, -2.4869e-14
3.808, -2.4869e-14
3.809, -2.4869e-14
3.81, -2.4869e-14
3.811, -2.4869e-14
3.812, -2.4869e-14
3.813, -2.4869e-14
3.814, -2.4869e-14
3.815, -2.4869e-14
3.816, -2.4869e-14
3.817, 3.87246e-13
3.818, 1.88294e-13
3.819, 1.84741e-13
3.82, 1.84741e-13
3.821, -2.4869e-14
3.822, -2.4869e-14
3.823, -2.4869e-14
3.824, -2.4869e-14
3.825, -2.4869e-14
3.826, -2.4869e-14
3.827, -2.4869e-14
3.828, -2.4869e-14
3.829, -2.4869e-14
3.83, -2.4869e-14
3.831, -2.4869e-14
3.832, -2.4869e-14
3.833, -2.4869e-14
3.834, -2.4869e-14
3.835, -2.4869e-14
3.836, -2.4869e-14
3.837, -2.4869e-14
3.838, -2.4869e-14
3.839, -2.4869e-14
3.84, -2.4869e-14
3.841, -2.4869e-14
3.842, -2.4869e-14
3.843, -2.4869e-14
3.844, -2.4869e-14
3.845, -2.4869e-14
3.846, -2.4869e-14
3.847, -2.4869e-14
3.848, -2.4869e-14
3.849, -2.4869e-14
3.85, -2.4869e-14
3.851, -2.4869e-14
3.852, -2.4869e-14
3.853, -2.4869e-14
3.854, -2.4869e-14
3.855, -2.4869e-14
3.856, -2.4869e-14
3.857, -2.4869e-14
3.858, -2.4869e-14
3.859, 3.87246e-13
3.86, 1.88294e-13
3.861, 1.84741e-13
3.862, 1.84741e-13
3.863, -2.4869e-14
3.864, -2.4869e-14
3.865, -2.4869e-14
3.866, -2.4869e-14
3.867, -2.4869e-14
3.868, -2.4869e-14
3.869, -2.4869e-14
3.87, -2.4869e-14
3.871, -2.4869e-14
3.872, -2.4869e-14
3.873, -2.4869e-14
3.874, -2.4869e-14
3.875, -2.4869e-14
3.876, -2.4869e-14
3.877, -2.4869e-14
3.878, -2.4869e-14
3.879, -2.4869e-14
3.88, -2.4869e-14
3.881, -2.4869e-14
3.882, -2.4869e-14
3.883, -2.4869e-14
3.884, -2.4869e-14
3.885, -2.4869e-14
3.886, -2.4869e-14
3.887, -2.4869e-14
3.888, -2.4869e-14
3.889, -2.4869e-14
3.89, -2.4869e-14
3.891, -2.4869e-14
3.892, -2.4869e-14
3.893, -2.4869e-14
3.894, -2.4869e-14
3.895, -2.4869e-14
3.896, -2.4869e-14
3.897, -2.4869e-14
3.898, -2.4869e-14
3.899, -2.4869e-14
3.9, -2.4869e-14
3.901, 3.87246e-13
3.902, 1.88294e-13
3.903, 1.84741e-13
3.904, 1.84741e-13
3.905, -2.4869e-14
3.906, -2.4869e-14
3.907, -2.4869e-14
3.908, -2.4869e-14
3.909, -2.4869e-14
