20:28:25
X(G),Y(G),Z(G),X(A),Y(A),Z(A),T(ms)
0.78,0.41,0.47,-1.18,0.61,-2.90,99107
0.79,0.40,0.47,-1.18,0.53,-3.07,99108
0.79,0.40,0.47,-1.25,0.55,-2.91,99109
0.79,0.40,0.46,-1.06,0.51,-2.99,99110
0.78,0.41,0.48,-1.29,0.60,-2.84,99111
0.79,0.40,0.47,-1.18,0.67,-2.86,99112
0.78,0.40,0.46,-1.27,0.66,-2.81,99113
0.79,0.40,0.47,-1.43,0.63,-2.99,99114
0.78,0.40,0.48,-1.13,0.73,-2.97,99115
0.78,0.40,0.48,-1.07,0.66,-2.81,99116
0.79,0.40,0.47,-1.05,0.66,-2.85,99117
0.78,0.40,0.47,-1.14,0.40,-2.85,99118
0.78,0.40,0.47,-1.21,0.71,-2.89,99119
