20:26:45
X(G),Y(G),Z(G),X(A),Y(A),Z(A),T(ms)
0.80,0.40,0.46,-1.12,0.50,-2.57,79592
0.79,0.41,0.46,-1.00,0.60,-2.50,79593
0.79,0.41,0.45,-1.35,0.61,-2.55,79594
0.80,0.41,0.46,-1.02,0.59,-2.32,79595
0.81,0.41,0.46,-1.05,0.56,-2.63,79596
0.80,0.40,0.46,-1.07,0.41,-2.55,79597
0.79,0.41,0.46,-1.42,0.63,-2.58,79598
0.79,0.41,0.46,-1.11,0.64,-2.50,79599
0.79,0.40,0.46,-1.10,0.63,-2.50,79600
0.79,0.40,0.45,-1.22,0.60,-2.63,79601
0.79,0.40,0.45,-1.23,0.52,-2.57,79602
0.80,0.39,0.45,-1.33,0.59,-2.39,79603
0.80,0.41,0.46,-1.08,0.72,-2.50,79604
0.79,0.41,0.46,-1.35,0.72,-2.40,79605
0.80,0.40,0.45,-1.33,0.50,-2.52,79606
0.80,0.40,0.46,-1.12,0.79,-2.42,79607
0.79,0.41,0.46,-0.98,0.63,-2.55,79608
0.80,0.40,0.45,-1.18,0.62,-2.48,79609
0.79,0.41,0.46,-1.11,0.59,-2.64,79610
0.79,0.40,0.45,-1.31,0.67,-2.76,79611
0.79,0.41,0.47,-1.18,0.53,-2.65,79612
